1.977909278869628906e+01,3.441088914871215820e+00
6.842327594757080078e+00,-1.209321308135986328e+01
2.045817375183105469e+01,8.275663375854492188e+00
2.042922401428222656e+01,5.896225929260253906e+00
1.297863274812698364e-01,-1.474221229553222656e+01
2.116509628295898438e+01,4.077090263366699219e+00
1.877142333984375000e+01,5.239413261413574219e+00
2.023236465454101562e+01,4.722275733947753906e+00
1.635996818542480469e+01,-1.016632175445556641e+01
1.969330978393554688e+01,8.453736305236816406e+00
6.808293342590332031e+00,-1.196721172332763672e+01
-3.062618732452392578e+00,-1.148005580902099609e+01
2.080046081542968750e+01,4.154008865356445312e+00
2.147401428222656250e+01,6.462232589721679688e+00
2.499021911621093750e+01,5.256167888641357422e+00
4.934453964233398438e+00,-8.625831604003906250e+00
2.152510833740234375e+01,4.781558990478515625e+00
5.076242685317993164e-01,-1.441036891937255859e+01
-2.564354538917541504e-01,-1.437522506713867188e+01
2.169568252563476562e+01,5.288587093353271484e+00
1.888855934143066406e+01,6.812759399414062500e+00
1.956639862060546875e+01,7.862899780273437500e+00
1.530030441284179688e+01,-1.083588886260986328e+01
1.906070518493652344e+01,7.747859477996826172e+00
1.956756401062011719e+01,3.585836887359619141e+00
3.920304030179977417e-02,-1.319604778289794922e+01
1.557764112949371338e-01,-1.331431007385253906e+01
2.101555061340332031e+01,3.895523309707641602e+00
1.942513656616210938e+01,7.309458732604980469e+00
2.243849182128906250e+01,5.372362136840820312e+00
2.084917259216308594e+01,6.335104465484619141e+00
6.654543429613113403e-02,-1.417959785461425781e+01
6.438446044921875000e+00,-1.299603080749511719e+01
1.985643196105957031e+01,5.735380649566650391e+00
2.134765052795410156e+01,7.285039424896240234e+00
2.161726951599121094e+01,7.933868408203125000e+00
2.088394165039062500e+01,4.042118549346923828e+00
6.469963073730468750e+00,-1.153912639617919922e+01
1.585677051544189453e+01,-1.174384498596191406e+01
7.749726295471191406e+00,-1.275967979431152344e+01
2.169764328002929688e+01,6.138679027557373047e+00
7.653650045394897461e-01,-1.388150310516357422e+01
1.732374572753906250e+01,-1.263069915771484375e+01
2.002905845642089844e+01,4.521667480468750000e+00
1.848011910915374756e-01,-1.476887321472167969e+01
7.540641784667968750e+00,-1.286079216003417969e+01
2.017021751403808594e+01,4.250122547149658203e+00
2.084998130798339844e+01,7.842179775238037109e+00
1.661975669860839844e+01,-1.014204597473144531e+01
2.227455329895019531e+01,4.978619098663330078e+00
3.137141704559326172e+00,-1.009237861633300781e+01
2.225789070129394531e+00,-1.007800865173339844e+01
7.627767086029052734e+00,-1.208229160308837891e+01
2.030011367797851562e+01,4.053081989288330078e+00
6.405141830444335938e+00,-1.155334568023681641e+01
2.127938461303710938e+01,-7.992663860321044922e+00
2.124153327941894531e+01,3.186553239822387695e+00
1.330749225616455078e+01,-4.963781833648681641e+00
1.682209777832031250e+01,-1.281568717956542969e+01
2.100763893127441406e+01,8.798287391662597656e+00
1.772888183593750000e+01,-1.257783889770507812e+01
1.917835998535156250e+01,3.604230165481567383e+00
2.185328865051269531e+01,6.588491916656494141e+00
2.070448684692382812e+01,7.169356822967529297e+00
3.029366493225097656e+00,-1.432053565979003906e+01
1.802996635437011719e+01,3.115006685256958008e+00
1.960156059265136719e+01,3.550135374069213867e+00
2.140563011169433594e+01,5.337461471557617188e+00
2.237753677368164062e+01,3.977252244949340820e+00
2.109443092346191406e+01,3.441883325576782227e+00
2.100874519348144531e+01,3.569271087646484375e+00
3.401714086532592773e+00,-9.571494102478027344e+00
2.003236007690429688e+01,8.257512092590332031e+00
7.508602619171142578e+00,-1.313531589508056641e+01
7.224643230438232422e+00,-1.151545715332031250e+01
2.245223426818847656e+01,4.853315830230712891e+00
7.901206493377685547e+00,-1.179196166992187500e+01
-3.171516656875610352e-01,-1.509050369262695312e+01
2.104576301574707031e+01,8.001568794250488281e+00
1.974339675903320312e+01,6.317748546600341797e+00
2.001665496826171875e+01,6.555996894836425781e+00
2.007178306579589844e+01,5.442160606384277344e+00
1.601653480529785156e+01,-1.269048786163330078e+01
2.104652976989746094e+01,8.462674140930175781e+00
2.124520492553710938e+01,2.902329206466674805e+00
8.356291770935058594e+00,-1.189051628112792969e+01
2.213907814025878906e+01,5.768826007843017578e+00
2.218602943420410156e+01,5.627714157104492188e+00
3.090124130249023438e+00,-1.430623149871826172e+01
5.760956287384033203e+00,-7.873626232147216797e+00
2.023857307434082031e+01,7.665728569030761719e+00
2.189815139770507812e+01,7.033555030822753906e+00
2.103714942932128906e+01,5.444844722747802734e+00
7.005913734436035156e+00,-1.152641105651855469e+01
1.631185531616210938e+01,-1.205196189880371094e+01
2.425297927856445312e+01,5.211361885070800781e+00
1.999592971801757812e+01,6.771258354187011719e+00
8.165083885192871094e+00,-1.232167625427246094e+01
2.192758369445800781e+01,7.607481479644775391e+00
2.064483833312988281e+01,5.797836780548095703e+00
2.097121238708496094e+01,4.685728073120117188e+00
2.472299337387084961e+00,-9.601179122924804688e+00
2.063508033752441406e+01,5.646442890167236328e+00
1.478051376342773438e+01,-1.131690502166748047e+01
2.137162971496582031e+01,6.577047348022460938e+00
3.870432853698730469e+00,1.065443229675292969e+01
2.115789890289306641e+00,-1.544044780731201172e+01
6.836190223693847656e+00,-1.302866649627685547e+01
2.086990165710449219e+01,7.894074916839599609e+00
1.979289054870605469e+01,6.757515430450439453e+00
7.674154281616210938e+00,-1.207995128631591797e+01
1.739492797851562500e+01,-1.295579242706298828e+01
7.096695899963378906e+00,-1.162652111053466797e+01
2.084779167175292969e+01,6.275787830352783203e+00
3.915686011314392090e-01,-1.289013385772705078e+01
1.803954124450683594e+01,3.940409183502197266e+00
1.529674148559570312e+01,-8.654663085937500000e+00
1.770912110805511475e-01,-1.476885604858398438e+01
1.945333862304687500e+01,5.946445465087890625e+00
2.130991554260253906e+01,5.448962688446044922e+00
1.824671936035156250e+01,-1.472621536254882812e+01
1.977899169921875000e+01,8.003710746765136719e+00
-7.398925721645355225e-02,-1.470077705383300781e+01
2.076638793945312500e+01,8.595421791076660156e+00
1.692321586608886719e+01,-1.040223598480224609e+01
2.135449600219726562e+01,8.178275108337402344e+00
2.260747337341308594e+01,5.351058483123779297e+00
1.470330810546875000e+01,-1.467425537109375000e+01
2.109731864929199219e+01,4.462391853332519531e+00
-7.143119815737009048e-03,-1.362770271301269531e+01
-1.711180806159973145e-02,-1.358108234405517578e+01
2.088170623779296875e+01,3.927305221557617188e+00
1.663588333129882812e+01,-1.169637870788574219e+01
-3.116073131561279297e+00,-1.141267776489257812e+01
2.018980598449707031e+01,8.188892364501953125e+00
2.145092582702636719e+01,4.176208972930908203e+00
2.039869117736816406e+01,6.525161266326904297e+00
2.047599983215332031e+01,8.752746582031250000e+00
3.164205312728881836e+00,-9.859666824340820312e+00
2.299347162246704102e+00,-1.491837787628173828e+01
-3.518590629100799561e-01,-1.516076564788818359e+01
-2.719199284911155701e-02,-1.503113174438476562e+01
2.054099273681640625e+01,6.485704898834228516e+00
2.135383033752441406e+01,4.563072204589843750e+00
2.075797843933105469e+01,7.292213439941406250e+00
2.160425567626953125e+01,6.834630012512207031e+00
2.214056205749511719e+01,6.097885131835937500e+00
2.252589988708496094e+01,6.956669330596923828e+00
1.509919643402099609e+01,-1.203946304321289062e+01
8.268430709838867188e+00,-1.193895721435546875e+01
1.862219047546386719e+01,3.506411552429199219e+00
7.286591529846191406e+00,-1.191767692565917969e+01
1.614543342590332031e+01,-1.258194160461425781e+01
2.166583061218261719e+01,5.546388149261474609e+00
2.130275535583496094e+01,8.289579391479492188e+00
2.079261207580566406e+01,8.929572105407714844e+00
1.618516731262207031e+01,-1.206753253936767578e+01
1.867885780334472656e+01,-1.409893321990966797e+01
2.082022666931152344e+01,-8.325200080871582031e+00
1.722990608215332031e+01,-1.293144512176513672e+01
2.784105300903320312e+00,-9.685511589050292969e+00
2.262419509887695312e+01,4.521600246429443359e+00
2.117968940734863281e+01,3.598770380020141602e+00
1.698386192321777344e+01,-1.053691673278808594e+01
6.814208507537841797e+00,-1.347124576568603516e+01
1.707066535949707031e+01,-1.172087001800537109e+01
1.667896842956542969e+01,-1.150679016113281250e+01
2.041913986206054688e+01,4.901916503906250000e+00
2.089407157897949219e+01,5.197628974914550781e+00
2.468239784240722656e+01,4.591493129730224609e+00
2.106152915954589844e+01,4.217915534973144531e+00
7.529584407806396484e+00,-1.228351688385009766e+01
6.914047241210937500e+00,-1.086722278594970703e+01
1.651018714904785156e+01,-1.167488384246826172e+01
3.409349024295806885e-01,-1.377409648895263672e+01
-3.038632869720458984e+00,-1.135422897338867188e+01
2.006914710998535156e+01,6.814311981201171875e+00
2.038820457458496094e+01,8.221426010131835938e+00
2.241250419616699219e+01,7.375931262969970703e+00
2.055621528625488281e+01,7.063961505889892578e+00
1.941924476623535156e+01,3.839814662933349609e+00
1.643795394897460938e+01,-1.098225307464599609e+01
2.040566062927246094e+01,6.331278800964355469e+00
1.508486938476562500e+01,-7.055822849273681641e+00
2.145818328857421875e+01,-8.017755508422851562e+00
2.119437980651855469e+01,8.164032936096191406e+00
1.933997535705566406e+01,8.286938667297363281e+00
2.144773292541503906e+01,8.052740097045898438e+00
1.623698425292968750e+01,-1.290729904174804688e+01
1.879727935791015625e+01,-1.224215507507324219e+01
1.718860626220703125e+01,-1.284941959381103516e+01
2.139578247070312500e+01,5.980096817016601562e+00
1.659149742126464844e+01,-1.070772552490234375e+01
7.153771519660949707e-01,-1.310686779022216797e+01
